probe	chr	TSS	NAME	strand
79090	19	45178268	TRAPPC6A	-
90332	19	45245429	EXOC3L2	-
1158	19	45323372	CKM	-
147700	19	45333434	KLC3	+
2068	19	45370918	ERCC2	-
10848	19	45406367	PPP1R13L	-
10849	19	45406644	POLR1G	+
2354	19	45467989	FOSB	+
2067	19	45479055	ERCC1	-
147699	19	45488777	PPM1N	+
6253	19	45497055	RTN2	-
7408	19	45506579	VASP	+
80207	19	45602212	OPA3	-
2828	19	45602556	GPR4	-
100287177	19	45641494	EML2-AS1	+
24139	19	45645617	EML2	-
2696	19	45668207	GIPR	+
54814	19	45692403	QPCTL	+
6633	19	45692569	SNRPD2	-
23403	19	45730931	FBXO46	-
388553	19	45733439	MEIOSIN	+
147912	19	45769252	SIX5	-
1760	19	45782794	DMPK	-
1762	19	45792949	DMWD	-
81492	19	45815308	RSPH6A	-
3171	19	45863989	FOXA3	+
8189	19	45866862	SYMPK	-
26145	19	45886141	IRF2BP1	-
339344	19	45902808	MYPOP	-
4858	19	45974044	NOVA2	-
729440	19	45995444	CCDC61	+
8993	19	46023367	PGLYRP1	-
444882	19	46077118	IGFL4	-
147920	19	46079126	IGFL2	+
388555	19	46124698	IGFL3	-
105372424	19	46180881	LOC105372424	-
93429	19	46201552	LOC93429	+
645553	19	46203163	IGFL2-AS1	-
64344	19	46297026	HIF3A	+
5536	19	46346994	PPP5C	+
83987	19	46413564	CCDC8	-
110806277	19	46428936	PNMA8C	-
55228	19	46471572	PNMA8A	-
57469	19	46495879	PNMA8B	-
808	19	46601074	CALM3	+
5739	19	46625534	PTGIR	-
94235	19	46639623	GNG8	-
100506068	19	46660308	DACT3-AS1	+
147906	19	46661199	DACT3	-
25865	19	46717144	PRKD2	-
79147	19	46746046	FKRP	+
29888	19	46746994	STRN4	-
6510	19	46788617	SLC1A5	-
1175	19	46850962	AP2S1	-
2909	19	46860433	ARHGAP35	+
4861	19	47019474	NPAS1	+
54958	19	47048650	TMEM160	-
10055	19	47113274	SAE1	+
23211	19	47113776	ZC3H4	-
27113	19	47233019	BBC3	-
124904731	19	47244349	LOC124904731	-
26093	19	47255980	CCDC9	+
255783	19	47274373	INAFM1	+
728	19	47290023	C5AR1	+
27202	19	47332148	C5AR2	+
9704	19	47349280	DHX34	+
56917	19	47419530	MEIS3	-
6543	19	47472184	SLC8A2	-
11133	19	47484265	KPTN	-
8775	19	47515122	NAPA	-
84215	19	47573148	ZNF541	-
29998	19	47608196	BICRA	+
128667229	19	47608706	BICRA-AS2	-
30846	19	47713388	EHD2	+
29997	19	47745481	NOP53	+
106144593	19	47778402	NOP53-AS1	-
6415	19	47778508	SELENOW	+
284355	19	47819051	TPRX1	-
1406	19	47819779	CRX	+
6822	19	47886479	SULT2A1	-
100131137	19	47992170	BSPH1	-
64100	19	47994632	ELSPBP1	+
56344	19	48044079	CABP5	-
106144526	19	48061371	PLA2G4C-AS1	+
8605	19	48111390	PLA2G4C	-
374920	19	48170645	ZSWIM9	+
3978	19	48170654	LIG1	-
100505812	19	48255675	CARD8-AS1	+
22900	19	48255976	CARD8	-
163071	19	48270041	ZNF114	+
105372429	19	48291512	ZNF114-AS1	-
2014	19	48321310	EMP3	+
93233	19	48321971	ODAD1	-
55260	19	48364245	TMEM143	-
23546	19	48364260	SYNGR4	+
2906	19	48393668	GRIN2D	+
10945	19	48393837	KDELR1	-
83743	19	48445512	GRWD1	+
3770	19	48454464	KCNJ14	+
9266	19	48469203	CYTH2	+
105372430	19	48469693	LOC105372430	-
114783	19	48513935	LMTK3	-
6820	19	48552140	SULT2B1	+
54854	19	48615093	SACK1E	-
6141	19	48619213	RPL18	-
56848	19	48619291	SPHK2	+
1628	19	48637695	DBP	-
770	19	48646386	CA11	-
126147	19	48673081	NTN5	-
2524	19	48695953	FUT2	+
284358	19	48719966	MAMSTR	-
54922	19	48740616	RASIP1	-
284359	19	48746909	IZUMO1	-
2523	19	48755390	FUT1	-
105372432	19	48807321	LOC105372432	+
587	19	48811066	BCAT2	-
51171	19	48837064	HSD17B14	-
57664	19	48868855	PLEKHA4	-
23645	19	48872212	PPP1R15A	+
7288	19	48898744	TULP2	-
4924	19	48900050	NUCB1	+
100874085	19	48918926	NUCB1-AS1	-
27294	19	48933517	DHDH	+
581	19	48954815	BAX	+
2512	19	48965275	FTL	+
2997	19	48993349	GYS1	-
10856	19	48993476	RUVBL2	+
3972	19	49017091	LHB	-
4909	19	49065076	NTF4	-
3743	19	49072702	KCNA7	-
6625	19	49085164	SNRNP70	+
64130	19	49114324	LIN7B	+
55150	19	49119143	C19orf73	-
8541	19	49119401	PPFIA3	+
3270	19	49155441	HRC	-
54795	19	49157737	TRPM4	+
28968	19	49325215	SLC6A16	-
951	19	49335171	CD37	+
27120	19	49361783	DKKL1	+
8463	19	49362729	TEAD2	-
101928295	19	49388091	LOC101928295	-
147872	19	49388219	KASH5	+
57030	19	49443197	SLC17A7	-
126133	19	49453146	ALDH16A1	+
55011	19	49453537	PIH1D1	-
2323	19	49474150	FLT3LG	+
23521	19	49487510	RPL13A	+
6205	19	49496233	RPS11	+
2217	19	49506806	FCGRT	+
57333	19	49526534	RCN3	+
5639	19	49580646	PRRG2	+
57479	19	49591108	PRR12	+
51070	19	49592927	NOSIP	-
6237	19	49640211	RRAS	-
58506	19	49640488	SCAF1	+
83596	19	49664622	BCL2L12	+
3661	19	49665864	IRF3	-
3276	19	49675786	PRMT1	+
199800	19	49688953	ADM5	+
126129	19	49690898	CPT1C	+
60385	19	49763329	TSKS	-
160	19	49766912	AP2A1	+
105372435	19	49808901	LOC105372435	+
80199	19	49817376	FUZ	-
81857	19	49818269	MED25	+
53635	19	49850735	PTOV1	+
100506033	19	49851687	PTOV1-AS1	-
79735	19	49877501	TBC1D17	+
11284	19	49878351	PNKP	-
84335	19	49879470	AKT1S1	-
22809	19	49923910	ATF5	+
259307	19	49929926	IL4I1	-
23636	19	49929926	NUP62	-
114132	19	49961172	SIGLEC11	-
400709	19	49969600	SIGLEC16	+
25888	19	50025714	ZNF473	+
51231	19	50025946	VRK3	-
400710	19	50050589	ZNF473CR	+
126123	19	50163281	IZUMO2	-
79784	19	50188181	MYH14	+
7376	19	50329639	NR1H2	+
3748	19	50333515	KCNC3	-
256236	19	50344806	NAPSB	-
9476	19	50369342	NAPSA	-
5424	19	50384204	POLD1	+
6689	19	50418931	SPIB	+
4606	19	50432772	MYBPC2	+
284361	19	50476400	EMC10	+
112703	19	50476866	GARIN5A	-
126119	19	50511376	JOSD2	-
554235	19	50514696	ASPDH	-
94030	19	50568435	LRRC4B	-
84258	19	50640040	SYT3	-
342918	19	50648792	C19orf81	+
50944	19	50719802	SHANK1	-
6320	19	50723283	CLEC11A	+
93650	19	50790415	ACP4	+
105372440	19	50793142	SMIM47	-
105372441	19	50830530	LOC105372441	+
55554	19	50837213	KLK15	-
354	19	50854915	KLK3	+
3817	19	50861568	KLK2	+
606293	19	50896398	KLKP1	-
25818	19	50953314	KLK5	-
5653	19	50969673	KLK6	-
5650	19	50984099	KLK7	-
11202	19	51002711	KLK8	-
5655	19	51021048	KLK10	-
11012	19	51028060	KLK11	-
43849	19	51035230	KLK12	-
43847	19	51086530	KLK14	-
90353	19	51108426	CTU1	-
27180	19	51124871	SIGLEC9	+
27036	19	51142288	SIGLEC7	+
945	19	51217033	CD33	+
284369	19	51246348	SIGLECL1	+
105372444	19	51271198	LINC01872	+
101928517	19	51271222	LOC101928517	-
107985327	19	51271222	LOC107985327	-
402665	19	51311639	IGLON5	+
147645	19	51342310	VSIG10L	-
2109	19	51366449	ETFB	-
125875	19	51369003	CLDND2	-
4818	19	51375628	NKG7	-
3982	19	51388264	LIM2	-
147646	19	51390610	C19orf84	-
89790	19	51417858	SIGLEC10	-
27181	19	51458474	SIGLEC8	-
946	19	51531856	SIGLEC6	-
7728	19	51571250	ZNF175	+
729975	19	51594482	LINC01530	-
8778	19	51630401	SIGLEC5	-
100049587	19	51646825	SIGLEC14	-
147650	19	51688346	SPACA6	+
102238594	19	51693456	SPACA6-AS1	-
3036	19	51723992	HAS1	-
2358	19	51752026	FPR2	+
2359	19	51795131	FPR3	+
2357	19	51804115	FPR1	-
101928571	19	51888023	ZNF649-AS1	+
84765	19	51890950	ZNF577	-
65251	19	51905057	ZNF649	-
79898	19	51927147	ZNF613	+
101669766	19	51949112	ZNF350-AS1	+
59348	19	51986860	ZNF350	-
284370	19	52008237	ZNF615	-
80110	19	52030240	ZNF614	-
9668	19	52095773	ZNF432	-
284371	19	52095773	ZNF841	-
90317	19	52139965	ZNF616	-
5518	19	52170936	PPP2R1A	+
162962	19	52171678	ZNF836	-
90321	19	52269559	ZNF766	+
147657	19	52297146	ZNF480	+
162963	19	52336238	ZNF610	+
400713	19	52369914	ZNF880	+
102724105	19	52397807	ZNF528-AS1	-
84436	19	52397842	ZNF528	+
147658	19	52429143	ZNF534	+
147660	19	52453551	ZNF578	+
388558	19	52527623	ZNF808	+
55762	19	52555822	ZNF701	+
137778871	19	52601259	LOC137778871	+
55769	19	52638388	ZNF83	-
122539214	19	52690606	LOC122539214	-
81856	19	52735102	ZNF611	-
162966	19	52786836	ZNF600	-
7576	19	52857649	ZNF28	-
90333	19	52857649	ZNF468	-
162967	19	52897720	ZNF320	-
388559	19	52923496	ZNF888	-
125893	19	52962911	ZNF816	-
100271846	19	53044731	ERVV-2	+
90338	19	53103464	ZNF160	-
55786	19	53133077	ZNF415	-
84671	19	53159075	ZNF347	-
79788	19	53193389	ZNF665	-
342926	19	53254937	ZNF677	-
317701	19	53258292	VN1R2	+
91664	19	53333733	ZNF845	+
170958	19	53365671	ZNF525	+
91661	19	53389793	ZNF765	+
388561	19	53431948	ZNF761	+
126017	19	53467703	ZNF813	+
55422	19	53519527	ZNF331	+
503834	19	53600777	DPRX	+
284379	19	53606429	LOC284379	-
91662	19	53824403	NLRP12	-
91663	19	53864763	MYADM	+
5582	19	53879190	PRKCG	+
59284	19	53909264	CACNG7	+
59283	19	53962937	CACNG8	+
59285	19	53991605	CACNG6	+
284415	19	54063959	VSTM1	-
441864	19	54081365	TARM1	-
126014	19	54102692	OSCAR	-
4696	19	54102728	NDUFA3	+
26121	19	54115410	PRPF31	+
29844	19	54115666	TFPT	-
4849	19	54137710	CNOT3	+
79165	19	54159760	LENG1	-
147798	19	54173250	TMC4	-
79042	19	54188464	TSEN34	+
79143	19	54189882	MBOAT7	-
6203	19	54200466	RPS9	+
11025	19	54223506	LILRB3	-
79168	19	54242820	LILRA6	-
10990	19	54257339	LILRB5	-
10288	19	54281184	LILRB2	-
353514	19	54313177	LILRA5	-
23547	19	54339162	LILRA4	-
3903	19	54370558	LAIR1	-
57348	19	54415219	TTYH1	+
114823	19	54449157	LENG8	+
104355426	19	54449440	LENG8-AS1	-
94059	19	54463778	LENG9	-
148170	19	54473316	CDC42EP5	-
3904	19	54497879	LAIR2	+
90011	19	54532692	KIR3DX1	+
11027	19	54572920	LILRA2	+
11024	19	54593582	LILRA1	+
10859	19	54616309	LILRB1	+
11006	19	54643889	LILRB4	+
2204	19	54874227	FCAR	+
9437	19	54906112	NCR1	+
55655	19	54953130	NLRP2	+
199713	19	54966312	NLRP7	-
51206	19	55038264	GP6	-
112724	19	55071291	RDH13	-
54869	19	55072020	EPS8L1	+
54776	19	55117679	PPP1R12C	-
7138	19	55149351	TNNT1	-
7137	19	55157774	TNNI3	-
101930593	19	55158939	DNAAF3-AS1	+
352909	19	55166722	DNAAF3	-
6861	19	55180328	SYT5	-
5794	19	55209512	PTPRH	-
255043	19	55228784	TMEM86B	-
22870	19	55259070	PPP6R1	-
23640	19	55280930	HSPBP1	-
84446	19	55282072	BRSK1	+
284417	19	55334048	TMEM150B	-
84787	19	55339367	KMT5C	+
125965	19	55354754	COX6B2	-
284418	19	55363260	GARIN5B	-
3589	19	55370463	IL11	-
6158	19	55383856	RPL28	+
388564	19	55384305	TMEM238	-
27338	19	55408164	UBE2S	-
729956	19	55452900	SHISA7	-
79763	19	55462343	ISOC2	-
89887	19	55476597	ZNF628	+
57106	19	55484949	NAT14	+
284297	19	55488404	SSC5D	+
646643	19	55537143	SBK2	-
163033	19	55580921	ZNF579	-
147807	19	55599714	ZNF524	+
100507290	19	55605502	ZNF865	+
84922	19	55606194	FIZ1	-
147808	19	55624570	ZNF784	-
51545	19	55624664	ZNF581	+
51157	19	55635003	ZNF580	+
29903	19	55640967	CCDC106	+
11338	19	55654115	U2AF2	+
29924	19	55675109	EPN1	+
338321	19	55738402	NLRP9	-
147945	19	55836540	NLRP4	+
204801	19	55836800	NLRP11	-
126204	19	55932336	NLRP13	-
126205	19	55947832	NLRP8	+
126206	19	55986775	NLRP5	+
101928886	19	56066613	LINC01864	+
126208	19	56121534	ZNF787	-
55311	19	56132599	ZNF444	+
85569	19	56176001	GALP	+
342933	19	56197815	ZSCAN5B	-
100506374	19	56272735	EDDM13	+
112268243	19	56314703	ZSCAN5A-AS1	+
147947	19	56368099	ZNF542P	+
79149	19	56368383	ZSCAN5A	-
147948	19	56393606	ZNF582	-
386758	19	56393656	ZNF582-DT	+
147949	19	56397966	ZNF583	+
100128252	19	56477250	ZNF667-AS1	+
63934	19	56478099	ZNF667	-
57573	19	56507730	ZNF471	+
101928982	19	56538734	ZFP28-DT	-
140612	19	56538875	ZFP28	+
388566	19	56567018	ZNF470	+
112268241	19	56567479	ZNF470-DT	-
58491	19	56595257	ZNF71	+
147670	19	56643141	SMIM17	+
101929059	19	56669941	ZIM2-AS1	+
90485	19	56671783	ZNF835	-
5178	19	56840729	PEG3	-
23619	19	56840755	ZIM2	-
100073347	19	56840853	MIMT1	+
57663	19	57119138	USP29	+
114026	19	57145202	ZIM3	-
503835	19	57167485	DUXA	-
9422	19	57191465	ZNF264	+
6795	19	57231002	AURKC	+
390980	19	57240613	ZNF805	+
10794	19	57279926	ZNF460	+
105372476	19	57280418	ZNF460-AS1	-
125919	19	57320462	ZNF543	+
57343	19	57351255	ZNF304	+
284306	19	57363477	ZNF547	+
10597	19	57363478	TRAPPC2B	+
147694	19	57389841	ZNF548	+
7565	19	57410723	ZNF17	+
388567	19	57435263	ZNF749	+
57191	19	57457140	VN1R1	-
400720	19	57477571	ZNF772	-
79744	19	57487711	ZNF419	+
374928	19	57499877	ZNF773	+
256051	19	57527316	ZNF549	+
162972	19	57559870	ZNF550	-
284307	19	57578456	ZIK1	+
55659	19	57578921	ZNF416	-
348327	19	57599874	ZNF530	+
7693	19	57614233	ZNF134	+
10520	19	57630395	ZNF211	+
201516	19	57668935	ZSCAN4	+
90233	19	57681969	ZNF551	+
7710	19	57709215	ZNF154	-
79891	19	57727648	ZNF671	-
284309	19	57746800	ZNF776	+
54807	19	57769636	ZNF586	+
79818	19	57814972	ZNF552	-
100293516	19	57819706	ZNF587B	+
84914	19	57849818	ZNF587	+
730051	19	57889077	ZNF814	-
147687	19	57916616	ZNF417	-
147686	19	57935413	ZNF418	-
10172	19	57947715	ZNF256	-
147685	19	57974534	C19orf18	-
100128398	19	58002061	ZNF606-AS1	+
80095	19	58003349	ZNF606	-
284312	19	58034002	ZSCAN1	+
7694	19	58059238	ZNF135	+
65982	19	58118427	ZSCAN18	-
79673	19	58155110	ZNF329	-
124904784	19	58155190	LOC124904784	+
10782	19	58183029	ZNF274	+
27300	19	58228594	ZNF544	+
105372482	19	58278857	ZNF8-DT	-
7554	19	58278949	ZNF8	+
105372481	19	58305347	ERVK3-1	+
342945	19	58326994	ZSCAN22	+
105372480	19	58327300	LOC105372480	-
503538	19	58347718	A1BG-AS1	+
1	19	58353502	A1BG	-
162968	19	58362848	ZNF497	-
6193	19	58380570	RPS5	+
116412	19	58381054	ZNF837	-
201514	19	58401504	ZNF584	+
7691	19	58440172	ZNF132	-
388569	19	58450369	ZNF324B	+
25799	19	58467052	ZNF324	+
55663	19	58474017	ZNF446	+
10998	19	58512413	SLC27A5	-
84878	19	58538911	ZBTB45	-
10155	19	58543740	TRIM28	+
27243	19	58555129	CHMP2A	-
100131691	19	58558591	MZF1-AS1	+
9040	19	58558986	UBE2M	-
7593	19	58573603	MZF1	-
140680	20	290778	C20orf96	-
85364	20	297570	ZCCHC3	+
6666	20	325552	SOX12	+
80023	20	346695	NRSN2	+
100507459	20	348490	NRSN2-AS1	-
57761	20	362835	TRIB3	+
10616	20	407393	RBCK1	+
128637	20	462566	TBC1D20	-
1457	20	543835	CSNK2A1	-
6939	20	610316	TCF15	-
140809	20	653404	SRXN1	-
85508	20	675802	SCRT2	-
113278	20	776015	SLC52A3	-
83541	20	833707	FAM110A	+
51378	20	916335	ANGPT4	-
343637	20	1002510	RSPO4	-
9491	20	1113240	PSMF1	+
55321	20	1186842	TMEM74B	-
400831	20	1203454	C20orf202	+
642636	20	1226027	RAD21L1	+
9751	20	1266265	SNPH	+
100507495	20	1325366	SDCBP2-AS1	+
27111	20	1329211	SDCBP2	-
2280	20	1393164	FKBP1A	-
55968	20	1473842	NSFL1C	-
284759	20	1491587	SIRPB2	-
128646	20	1557705	SIRPD	-
10326	20	1620061	SIRPB1	-
101929010	20	1633508	SIRPG-AS1	+
55423	20	1657779	SIRPG	-
140885	20	1892726	SIRPA	+
100289473	20	1896406	LOC100289473	-
727993	20	1947246	PDYN-AS1	+
5173	20	1994692	PDYN	-
140901	20	2101767	STK35	+
105372502	20	2194074	LOC105372502	+
7053	20	2295994	TGM3	+
343641	20	2380901	TGM6	+
6628	20	2470884	SNRPB	-
79175	20	2525028	ZNF343	-
117532	20	2536573	TMC2	+
10528	20	2652460	NOP56	+
3420	20	2664219	IDH3B	-
57593	20	2692724	EBF4	+
56265	20	2800835	CPXM1	-
64601	20	2840689	VPS16	+
64773	20	2841190	PCED1A	-
5786	20	2870754	PTPRA	+
2797	20	3042814	GNRH2	+
64949	20	3046016	MRPS26	+
5020	20	3071476	OXT	+
551	20	3084724	AVP	-
100134015	20	3106880	UBOX5-AS1	+
60493	20	3160196	FASTKD5	-
22888	20	3160196	UBOX5	-
9762	20	3174504	LZTS3	-
65992	20	3204700	DDRGK1	-
3704	20	3208868	ITPA	+
83959	20	3239580	SLC4A11	-
25943	20	3407942	DNAAF9	-
8455	20	3470965	ATRN	+
80332	20	3682249	ADAM33	-
6614	20	3712647	SIGLEC1	-
116835	20	3730248	HSPA12B	+
54976	20	3768738	ADISSP	-
25876	20	3781448	SPEF1	-
1059	20	3786740	CENPB	-
994	20	3786772	CDC25B	+
101929125	20	3808293	LINC01730	+
55317	20	3811257	AP5S1	+
57506	20	3842694	MAVS	+
80025	20	3888777	PANK2	+
11237	20	4015598	RNF24	-
54498	20	4120980	SMOX	+
728228	20	4192932	LINC01433	+
146	20	4249305	ADRA1D	-
5621	20	4685730	PRNP	+
23627	20	4721909	PRND	+
149830	20	4740668	PRNT	-
9770	20	4823870	RASSF2	-
9962	20	5010313	SLC23A2	-
29058	20	5113452	TMEM230	-
8760	20	5126879	CDS2	+
5111	20	5127630	PCNA	-
128674	20	5316959	PROKR2	-
124904863	20	5318268	LOC124904863	+
100507629	20	5471120	LINC00658	-
149837	20	5526741	LINC00654	-
56261	20	5611058	GPCPD1	-
149840	20	5750334	SHLD1	+
1114	20	5911389	CHGB	+
84515	20	5949767	MCM8	+
51605	20	5950566	TRMT6	-
54675	20	6005982	CRLS1	+
101929225	20	6007366	MCM8-AS1	-
164312	20	6060313	LRRN4	-
55612	20	6123644	FERMT1	-
101929244	20	6446723	CASC20	+
650	20	6767679	BMP2	+
101929265	20	7258353	LINC01428	-
54363	20	7940539	HAO1	-
56255	20	8019829	TMX4	-
23236	20	8077251	PLCB1	+
100874337	20	8248664	PLCB1-IT1	+
5332	20	9067825	PLCB4	+
24141	20	9514267	LAMP5	+
101929329	20	9514998	LAMP5-AS1	-
57144	20	9839076	PAK5	-
63926	20	9986126	ANKEF1	+
6616	20	10172395	SNAP25	+
105372524	20	10172433	LOC105372524	+
100131208	20	10368848	SNAP25-AS1	-
8195	20	10434236	MKKS	-
128710	20	10434668	SLX4IP	+
182	20	10674396	JAG1	-
101929413	20	10909279	LOC101929413	-
728450	20	11878429	LINC00687	-
22903	20	11890723	BTBD3	+
121832811	20	11918682	BTBD3-AS1	-
100505515	20	12935912	LINC01723	+
101929486	20	12952519	LINC01722	-
55304	20	13008925	SPTLC3	+
140862	20	13221258	ISM1	+
55617	20	13639109	TASP1	-
79133	20	13784978	NDUFAF5	+
51575	20	13785409	ESF1	-
140733	20	13995369	MACROD2	+
80343	20	13996443	SEL1L2	-
23767	20	14337643	FLRT3	-
140848	20	14554384	MACROD2-IT1	+
100379174	20	14929535	MACROD2-AS1	-
613266	20	15985876	LOC613266	-
55614	20	16573468	KIF16B	-
6629	20	16729958	SNRPB2	+
5126	20	17226107	PCSK2	+
11034	20	17569152	DSTN	+
631	20	17569220	BFSP1	-
6238	20	17682295	RRBP1	-
140836	20	17693672	BANF2	+
92667	20	17968093	MGME1	+
27131	20	17969022	SNX5	-
58495	20	18059188	OVOL2	-
57325	20	18137228	KAT14	+
100303755	20	18137832	PET117	+
7692	20	18288265	ZNF133	+
10621	20	18466878	POLR3F	+
55184	20	18467332	DZANK1	-
10741	20	18497260	RBBP9	-
10483	20	18507520	SEC23B	+
388789	20	18567347	SMIM26	+
92675	20	18587917	DTD1	+
101929526	20	18698709	DTD1-AS1	-
100270804	20	18794078	LCDR	+
29075	20	18794584	LINC00652	-
57419	20	19212495	SLC24A3	+
100130264	20	19284596	SLC24A3-AS1	-
54453	20	19757594	RIN2	+
51126	20	20017310	NAA20	+
26074	20	20052511	CFAP61	+
51340	20	20056046	CRNKL1	-
3642	20	20368104	INSM1	+
57186	20	20712673	RALGAPA2	-
105372556	20	21106581	LINC00237	-
55857	20	21125975	KIZ	+
101929591	20	21218289	KIZ-AS1	-
22803	20	21303281	XRN2	+
105372558	20	21397258	LOC105372558	+
644524	20	21397526	NKX2-4	-
4821	20	21514070	NKX2-2	-
101929608	20	21703585	LINC01726	-
100270679	20	22054061	LINC01432	+
101929663	20	22284029	LINC01427	-
284788	20	22473375	LOC284788	-
105372564	20	22524214	LOC105372564	-
140828	20	22578642	LINC00261	-
3170	20	22585498	FOXA2	-
124904963	20	22684678	LOC124904963	+
7056	20	23049672	THBD	-
22918	20	23086393	CD93	-
100505664	20	23159587	LINC03125	+
29107	20	23350148	NXT1	+
100505683	20	23358280	LINC01431	-
64412	20	23361987	GZF1	+
63908	20	23421520	NAPB	-
128817	20	23426104	CSTL1	+
164380	20	23515078	CST13P	+
128821	20	23568517	CST9L	-
128822	20	23605917	CST9	-
1471	20	23638556	CST3	-
124904965	20	23656633	LOC124904965	-
107985432	20	23798092	LOC107985432	+
400839	20	24063255	LINC01721	+
79953	20	24468025	SYNDIG1	+
8530	20	24949257	CST7	+
57136	20	24992784	APMAP	-
84532	20	25058980	ACSS1	-
124904882	20	25066646	LOC124904882	-
30813	20	25082141	VSX1	-
955	20	25195693	ENTPD6	+
284798	20	25196904	LOC284798	-
5834	20	25248030	PYGB	+
26090	20	25390922	ABHD12	-
9837	20	25391008	GINS1	+
22981	20	25585586	NINL	-
102724826	20	25624017	ZNF337-AS1	+
140838	20	25624020	NANP	-
26152	20	25696884	ZNF337	-
101926955	20	25955785	LINC01733	+
284800	20	25985095	FAM182A	+
284801	20	26251546	MIR663AHG	-
284802	20	30289717	FRG1BP	+
107985433	20	30290066	LOC107985433	-
245932	20	31390716	DEFB119	-
245934	20	31412838	DEFB121	-
245935	20	31429180	DEFB122	-
245936	20	31440494	DEFB123	+
28954	20	31474979	REM1	+
245937	20	31476760	DEFB124	-
81502	20	31514370	HM13	+
3397	20	31573010	ID1	+
100874042	20	31573263	HM13-AS1	-
84701	20	31637581	COX4I2	+
105372589	20	31675088	BCL2L1-AS1	+
598	20	31723989	BCL2L1	-
22974	20	31739248	TPX2	+
85366	20	31819287	MYLK2	+
2307	20	31845604	FOXS1	-
164395	20	31870634	TTLL9	+
128853	20	31870699	DUSP15	-
81572	20	31952079	PDRG1	-
343702	20	31968151	XKR7	+
140706	20	32010392	CCM2L	+
3055	20	32052197	HCK	+
9777	20	32109570	TM9SF4	+
5326	20	32207759	PLAGL2	-
23509	20	32207844	POFUT1	+
9371	20	32277627	KIF3B	+
171023	20	32358266	ASXL1	+
101929698	20	32509959	LOC101929698	+
139355215	20	32561025	NOL4L-AS1	+
149950	20	32581961	NOL4L-DT	+
140688	20	32585352	NOL4L	-
284805	20	32673941	C20orf203	-
149951	20	32743977	COMMD7	-
1789	20	32762385	DNMT3B	+
22919	20	32819769	MAPRE1	+
119746555	20	32856621	LOC119746555	+
388795	20	32858923	EFCAB8	+
140732	20	33004433	SUN5	-
80341	20	33007696	BPIFB2	+
149954	20	33079643	BPIFB4	+
140683	20	33161768	BPIFA2	+
317716	20	33193585	BPIFA4P	+
128861	20	33217310	BPIFA3	+
92747	20	33273480	BPIFB1	+
51654	20	33401561	CDK5RAP1	-
6640	20	33443897	SNTA1	-
9139	20	33490060	CBFA2T2	+
128864	20	33662327	C20orf144	+
170487	20	33666943	ACTL10	+
63941	20	33674473	NECAB3	-
1869	20	33686426	E2F1	-
11264	20	33720412	PXMP4	-
84905	20	33731657	ZNF341	+
128866	20	33811253	CHMP4B	+
101929746	20	33812321	ZNF341-AS1	-
22913	20	33993632	RALY	+
101926888	20	33994413	RALY-AS1	-
8894	20	34112284	EIF2S2	-
434	20	34194569	ASIP	+
191	20	34311802	AHCY	-
83737	20	34363235	ITCH	+
83658	20	34515600	DYNLRB1	+
84557	20	34546838	MAP1LC3A	+
128869	20	34698790	PIGU	-
58476	20	34701662	TP53INP2	+
23054	20	34825739	NCOA6	-
55902	20	34872146	ACSS2	+
2686	20	34872888	GGT7	-
57644	20	34955810	MYH7B	+
2937	20	34956027	GSS	-
26133	20	35092868	TRPC4AP	-
55741	20	35147404	EDEM2	-
10544	20	35153330	PROCR	+
10893	20	35226559	MMP24	+
101410538	20	35278131	MMP24OS	-
3692	20	35285009	EIF6	-
128876	20	35292425	SACK1C	-
55245	20	35412070	UQCC1	-
8200	20	35454754	GDF5	-
11190	20	35455131	CEP250	+
51614	20	35542022	ERGIC3	+
6676	20	35615594	SPAG4	+
10137	20	35664956	RBM12	-
8904	20	35664962	CPNE1	-
140823	20	35699228	ROMO1	+
9054	20	35699376	NFS1	-
9584	20	35742312	RBM39	-
51230	20	35771947	PHF20	+
140894	20	35954564	CNBD2	+
51282	20	35959472	SCAND1	-
647979	20	36051018	NORAD	-
2036	20	36091504	EPB41L1	+
25980	20	36236131	AAR2	+
22839	20	36306302	DLGAP4	+
10398	20	36541482	MYL9	+
60436	20	36571894	TGIF2	+
101926987	20	36573410	DLGAP4-AS1	-
55969	20	36605718	RAB5IF	+
84174	20	36646219	SLA2	-
57446	20	36746157	NDRG3	-
79980	20	36774298	DSN1	-
140710	20	36863795	MTCL2	-
140711	20	36873061	TLDC2	+
25939	20	36951893	SAMHD1	-
5933	20	37096034	RBL1	-
6185	20	37178396	RPN2	+
140699	20	37179588	MROH8	-
2691	20	37261819	GHRH	-
63905	20	37289559	MANBAL	+
6714	20	37344673	SRC	+
4826	20	37521201	NNAT	+
10904	20	37528100	BLCAP	-
105372608	20	37571095	LINC01746	+
100861522	20	37623119	LINC00489	-
100287792	20	37676886	LOC100287792	+
56259	20	37693949	CTNNBL1	+
128434	20	37902987	VSTM2L	+
9675	20	38033461	TTI1	-
58490	20	38033514	RPRD1B	+
7052	20	38168463	TGM2	-
671	20	38260141	BPI	+
149684	20	38260206	LOC149684	+
85449	20	38261039	KIAA1755	-
3929	20	38346076	LBP	+
388796	20	38435409	SNHG17	-
128439	20	38446343	SNHG11	+
57148	20	38472813	RALGAPB	+
149685	20	38581180	ADIG	+
343578	20	38601775	ARHGAP40	+
