ensg_id	chr	TSS	gene_symbol	strand
ENSG00000179523	15	44536923	EIF3J-AS1	-
ENSG00000104131	15	44537057	EIF3J	+
ENSG00000259659	15	44557829	RP11-151N17.1	+
ENSG00000104133	15	44663678	SPG11	-
ENSG00000229474	15	44711316	PATL2	-
ENSG00000166710	15	44711477	B2M	+
ENSG00000185880	15	44728988	TRIM69	+
ENSG00000276121	15	44778721	CTD-2008A1.3	-
ENSG00000167014	15	44956702	TERB2	+
ENSG00000140263	15	45023104	SORD	+
ENSG00000259418	15	45058707	RP11-109D20.1	-
ENSG00000140279	15	45114344	DUOX2	-
ENSG00000137857	15	45129933	DUOX1	+
ENSG00000140254	15	45129938	DUOXA1	-
ENSG00000259539	15	45167526	CTD-2651B20.1	-
ENSG00000259519	15	45170344	RP11-519G16.2	+
ENSG00000259932	15	45199139	CTD-2651B20.7	-
ENSG00000260035	15	45200632	CTD-2651B20.6	-
ENSG00000138606	15	45201175	SHF	-
ENSG00000137860	15	45252230	SLC28A2	+
ENSG00000259520	15	45279251	CTD-2651B20.3	-
ENSG00000275672	15	45378700	GATM-AS1	+
ENSG00000171766	15	45402327	GATM	-
ENSG00000171763	15	45402331	SPATA5L1	+
ENSG00000166920	15	45430529	C15orf48	+
ENSG00000259342	15	45441808	RP11-519G16.5	-
ENSG00000259354	15	45448427	RP11-519G16.3	+
ENSG00000104154	15	45522807	SLC30A4	-
ENSG00000259681	15	45558598	RP11-96O20.2	+
ENSG00000275709	15	45586304	RP11-96O20.5	-
ENSG00000104164	15	45587123	BLOC1S6	+
ENSG00000137767	15	45631148	SQRDL	+
ENSG00000273972	15	45702640	CTD-2306A12.1	+
ENSG00000259200	15	45705078	RP11-718O11.1	+
ENSG00000259255	15	46693288	RP11-627D16.1	+
ENSG00000137872	15	47184101	SEMA6D	+
ENSG00000259554	15	47274183	RP11-408J6.1	+
ENSG00000259221	15	47396732	CTD-2050N2.1	-
ENSG00000259740	15	47525169	RP11-142J21.2	+
ENSG00000259588	15	47606352	RP11-552E10.1	-
ENSG00000259572	15	47846236	LINC01491	-
ENSG00000259754	15	47884310	RP11-208K4.1	+
ENSG00000188467	15	48120972	SLC24A5	+
ENSG00000104177	15	48178517	MYEF2	-
ENSG00000233932	15	48191539	CTXN2	+
ENSG00000074803	15	48191664	SLC12A1	+
ENSG00000259235	15	48191691	RP11-605F22.2	-
ENSG00000259385	15	48201684	RP11-605F22.1	-
ENSG00000128951	15	48331011	DUT	+
ENSG00000259488	15	48331856	RP11-154J22.1	-
ENSG00000274654	15	48529728	CTD-3247H4.2	-
ENSG00000166147	15	48645849	FBN1	-
ENSG00000259705	15	48645951	RP11-227D13.1	+
ENSG00000273925	15	48663056	RP11-227D13.5	-
ENSG00000259469	15	48729844	RP11-227D13.4	-
ENSG00000103995	15	48811146	CEP152	-
ENSG00000255302	15	48877886	EID1	+
ENSG00000185634	15	48963444	SHC4	-
ENSG00000138593	15	49046563	SECISBP2L	-
ENSG00000156958	15	49155656	GALK2	+
ENSG00000166200	15	49155661	COPS2	-
ENSG00000275580	15	49343608	RP11-295H24.4	+
ENSG00000276593	15	49353485	RP11-295H24.5	+
ENSG00000140285	15	49423096	FGF7	+
ENSG00000166262	15	49620931	FAM227B	-
ENSG00000104047	15	49620980	DTWD1	+
ENSG00000259188	15	49879604	CTD-2647E9.3	+
ENSG00000140284	15	50182196	SLC27A2	+
ENSG00000104043	15	50182817	ATP8B4	-
ENSG00000140287	15	50266026	HDC	-
ENSG00000244879	15	50354959	GABPB1-AS1	+
ENSG00000104064	15	50355408	GABPB1	-
ENSG00000259715	15	50360194	CTD-3110H11.1	-
ENSG00000138592	15	50424380	USP8	+
ENSG00000170236	15	50546708	USP50	-
ENSG00000259684	15	50557601	RP11-120K9.2	+
ENSG00000092439	15	50686815	TRPM7	-
ENSG00000259773	15	50746709	RP11-507J18.2	+
ENSG00000138600	15	50765808	SPPL2A	-
ENSG00000273674	15	50908599	CTD-2378E12.1	-
ENSG00000081014	15	50908672	AP4E1	+
ENSG00000259240	15	51037488	RP11-108K3.1	+
ENSG00000259204	15	51069586	RP11-394B5.2	-
ENSG00000183578	15	51105276	TNFAIP8L3	-
ENSG00000259306	15	51315841	RP11-108K3.2	+
ENSG00000137869	15	51338610	CYP19A1	-
ENSG00000186417	15	51341629	GLDN	+
ENSG00000259678	15	51414097	RP11-707P17.1	+
ENSG00000259668	15	51457286	RP11-707P17.2	+
ENSG00000104093	15	51622833	DMXL2	-
ENSG00000104112	15	51681353	SCG3	+
ENSG00000259241	15	51695765	RP11-313P18.2	-
ENSG00000259296	15	51715220	RP11-313P18.1	-
ENSG00000128872	15	51751561	TMOD2	+
ENSG00000140280	15	51751585	LYSMD2	-
ENSG00000259377	15	51752485	CTD-2308G16.1	+
ENSG00000138594	15	51829628	TMOD3	+
ENSG00000274954	15	51833134	RP11-56B16.6	+
ENSG00000259201	15	51901123	RP11-56B16.5	-
ENSG00000259185	15	51909642	RP11-56B16.4	-
ENSG00000069956	15	51952106	MAPK6	+
ENSG00000166477	15	51971806	LEO1	-
ENSG00000274528	15	52018032	CTD-2650P22.2	-
ENSG00000259438	15	52019095	CTD-2650P22.1	-
ENSG00000259398	15	52033707	RP11-430B1.1	+
ENSG00000259178	15	52082302	CTD-2184D3.3	+
ENSG00000259712	15	52100523	CTD-2184D3.5	-
ENSG00000137875	15	52112775	BCL2L10	-
ENSG00000259327	15	52116574	CTD-2184D3.6	+
ENSG00000259709	15	52124561	CTD-2184D3.7	+
ENSG00000259577	15	52180093	RP11-430B1.2	+
ENSG00000069966	15	52191369	GNB5	-
ENSG00000128833	15	52295798	MYO5C	-
ENSG00000197535	15	52529050	MYO5A	-
ENSG00000128989	15	52569883	ARPP19	-
ENSG00000260618	15	52577842	RP11-23N2.4	+
ENSG00000259935	15	52649866	RP11-519C12.1	-
ENSG00000047346	15	52709817	FAM214A	-
ENSG00000169856	15	52791078	ONECUT1	-
ENSG00000259203	15	52804942	RP11-209K10.2	-
ENSG00000259237	15	53116365	RP11-209E8.1	+
ENSG00000166415	15	53762878	WDR72	-
ENSG00000259669	15	53976908	RP11-643A5.2	-
ENSG00000137766	15	54012904	UNC13C	+
ENSG00000260937	15	55056747	RP11-548M13.1	+
ENSG00000279145	15	55178175	RP11-547D13.1	-
ENSG00000137876	15	55197067	RSL24D1	-
ENSG00000276533	15	55289346	RP11-139H15.5	-
ENSG00000069943	15	55318960	PIGB	+
ENSG00000069974	15	55319113	RAB27A	-
ENSG00000225973	15	55319161	PIGBOS1	-
ENSG00000274765	15	55343575	RP11-139H15.7	-
ENSG00000277548	15	55346752	RP11-139H15.6	-
ENSG00000260916	15	55408510	CCPG1	-
ENSG00000261652	15	55408548	C15orf65	+
ENSG00000256061	15	55508234	DYX1C1	-
ENSG00000171016	15	55588947	PYGO1	-
ENSG00000166450	15	55743090	PRTG	-
ENSG00000069869	15	55993746	NEDD4	-
ENSG00000181827	15	56243266	RFX7	-
ENSG00000151575	15	56244009	TEX9	+
ENSG00000275417	15	56248787	RP11-844G16.3	+
ENSG00000259941	15	56396785	RP11-48G14.2	-
ENSG00000261823	15	56410186	RP11-48G14.1	-
ENSG00000277245	15	56447120	RP11-48G14.3	+
ENSG00000138587	15	56465137	MNS1	-
ENSG00000260392	15	56629592	RP11-1129I3.1	-
ENSG00000274667	15	56730611	RP11-31H5.3	-
ENSG00000276524	15	56887107	RP11-323F24.3	+
ENSG00000275343	15	56908635	RP11-323F24.4	-
ENSG00000137871	15	56918571	ZNF280D	-
ENSG00000140262	15	56918623	TCF12	+
ENSG00000247982	15	57300365	LINC00926	+
ENSG00000260172	15	57319138	LINC01413	+
ENSG00000128849	15	57375967	CGNL1	+
ENSG00000261489	15	57478329	CTD-2515H24.3	-
ENSG00000261265	15	57529009	CTD-2515H24.4	-
ENSG00000276772	15	57553955	CTD-2515H24.2	+
ENSG00000137878	15	57591908	GCOM1	+
ENSG00000263155	15	57591941	MYZAP	+
ENSG00000255529	15	57706629	POLR2M	+
ENSG00000261219	15	57720295	RP11-344A16.2	+
ENSG00000103569	15	58138169	AQP9	+
ENSG00000166035	15	58410569	LIPC	+
ENSG00000128918	15	58497866	ALDH1A2	-
ENSG00000259293	15	58498735	LIPC-AS1	-
ENSG00000259250	15	58587507	RP11-50C13.1	+
ENSG00000137845	15	58749978	ADAM10	-
ENSG00000245975	15	58770974	RP11-30K9.6	-
ENSG00000128923	15	58771192	FAM63B	+
ENSG00000259402	15	58815272	RP11-30K9.4	+
ENSG00000259353	15	58865063	RP11-30K9.5	-
ENSG00000157450	15	58865175	RNF111	+
ENSG00000225798	15	58889967	AC025918.2	+
ENSG00000137776	15	58933653	SLTM	-
ENSG00000157456	15	59105078	CCNB2	+
ENSG00000277144	15	59116089	RP11-59H7.4	-
ENSG00000259732	15	59121034	RP11-59H7.3	+
ENSG00000171989	15	59206823	LDHAL6B	+
ENSG00000259771	15	59271162	RP11-429D19.1	-
ENSG00000259735	15	59359889	RP11-356M20.3	-
ENSG00000157470	15	59372693	FAM81A	+
ENSG00000157483	15	59372900	MYO1E	-
ENSG00000140297	15	59594875	GCNT3	+
ENSG00000140307	15	59657541	GTF2A2	-
ENSG00000227161	15	59672302	AC092755.4	-
ENSG00000259238	15	59688517	RP11-361D15.2	+
ENSG00000140299	15	59689534	BNIP2	-
ENSG00000171956	15	60004222	FOXB1	+
ENSG00000259223	15	60118320	RP11-82L7.4	-
ENSG00000182718	15	60402883	ANXA2	-
ENSG00000128915	15	60479160	ICE2	-
ENSG00000245534	15	60479178	RORA-AS1	+
ENSG00000259274	15	60529973	CTD-2501E16.2	+
ENSG00000273958	15	60593027	RP11-219B17.3	+
ENSG00000259482	15	60681569	RORA-AS2	+
ENSG00000259591	15	60763906	RP11-554D20.1	+
ENSG00000273792	15	60849068	RP11-554D20.2	-
ENSG00000259481	15	61181249	RP11-39M21.1	+
ENSG00000259575	15	61211913	RP11-39M21.2	+
ENSG00000069667	15	61229319	RORA	-
ENSG00000276473	15	61239906	CTD-2026J24.1	+
ENSG00000259530	15	61598514	RP11-259A24.1	+
ENSG00000259616	15	61635449	RP11-507B12.2	-
ENSG00000259675	15	61715171	RP11-507B12.1	-
ENSG00000259284	15	61729850	RP11-162I7.1	+
ENSG00000259564	15	61834752	RP11-16B9.1	+
ENSG00000129003	15	62060473	VPS13C	-
ENSG00000259251	15	62060503	RP11-643M14.1	+
ENSG00000198535	15	62066977	C2CD4A	+
ENSG00000205502	15	62165283	C2CD4B	-
ENSG00000259697	15	62203318	RP11-299H22.1	-
ENSG00000274340	15	62388875	RP11-435J9.2	-
ENSG00000171914	15	62390526	TLN2	+
ENSG00000259458	15	62645291	MGC15885	-
ENSG00000259756	15	62690448	RP11-625H11.2	-
ENSG00000259370	15	62884034	RP11-1069G10.1	-
ENSG00000140416	15	63042632	TPM1	+
ENSG00000259498	15	63049387	RP11-244F12.3	-
ENSG00000259627	15	63071911	RP11-244F12.2	-
ENSG00000259672	15	63098870	RP11-69G7.1	+
ENSG00000103642	15	63121800	LACTB	+
ENSG00000185088	15	63158021	RPS27L	-
ENSG00000166128	15	63189469	RAB8B	+
ENSG00000138613	15	63276018	APH1B	+
ENSG00000074410	15	63382161	CA12	-
ENSG00000259459	15	63390136	RP11-321G12.1	+
ENSG00000259268	15	63469351	AC007950.1	-
ENSG00000276651	15	63503083	AC007950.2	-
ENSG00000140455	15	63504511	USP3	+
ENSG00000197361	15	63597353	FBXL22	+
ENSG00000259248	15	63601589	USP3-AS1	-
ENSG00000259589	15	63675146	RP11-317G6.1	+
ENSG00000103657	15	63833942	HERC1	-
ENSG00000259351	15	63928274	RP11-111E14.1	+
ENSG00000035664	15	64072033	DAPK2	-
ENSG00000166797	15	64094018	FAM96A	-
ENSG00000028528	15	64094123	SNX1	+
ENSG00000157734	15	64151715	SNX22	+
ENSG00000166794	15	64163205	PPIB	-
ENSG00000169118	15	64356259	CSNK1G1	-
ENSG00000166803	15	64387687	KIAA0101	-
ENSG00000103671	15	64387748	TRIP4	+
ENSG00000180357	15	64460742	ZNF609	+
ENSG00000259682	15	64470253	RP11-702L15.4	+
ENSG00000265967	15	64695041	AC100830.4	+
ENSG00000264937	15	64696622	AC100830.5	+
ENSG00000259635	15	64701248	AC100830.3	+
ENSG00000180304	15	64703281	OAZ2	-
ENSG00000166831	15	64775587	RBPMS2	-
ENSG00000140451	15	64825668	PIF1	-
ENSG00000241839	15	64841883	PLEKHO2	+
ENSG00000166839	15	64911902	ANKDD1A	+
ENSG00000275332	15	64943672	CTD-2017F17.1	-
ENSG00000274383	15	64951435	CTD-2017F17.2	-
ENSG00000090487	15	64990310	SPG21	-
ENSG00000103707	15	65029639	MTFMT	-
ENSG00000186198	15	65045370	SLC51B	+
ENSG00000277351	15	65049802	RP11-325L12.6	-
ENSG00000103710	15	65076690	RASL12	-
ENSG00000234438	15	65076816	KBTBD13	+
ENSG00000278737	15	65083663	RP11-325L12.7	-
ENSG00000246922	15	65115197	UBAP1L	-
ENSG00000090470	15	65133836	PDCD7	-
ENSG00000166855	15	65185342	CLPX	-
ENSG00000138615	15	65211488	CILP	-
ENSG00000138617	15	65300618	PARP16	-
ENSG00000174498	15	65378040	IGDCC3	-
ENSG00000103742	15	65423072	IGDCC4	-
ENSG00000074603	15	65517704	DPP8	-
ENSG00000074696	15	65530418	HACD3	+
ENSG00000138614	15	65611289	VWA9	-
ENSG00000074621	15	65611366	SLC24A1	+
ENSG00000275638	15	65656085	RP11-16E23.5	-
ENSG00000103769	15	65726054	RAB11A	+
ENSG00000261544	15	65767398	RP11-16E23.3	-
ENSG00000174485	15	65792293	DENND4A	-
ENSG00000157890	15	66253747	MEGF11	-
ENSG00000166938	15	66293217	DIS3L	+
ENSG00000261318	15	66293357	RP11-653J6.1	-
ENSG00000260773	15	66331703	RP11-352G18.2	-
ENSG00000075131	15	66386746	TIPIN	-
ENSG00000169032	15	66386817	MAP2K1	+
ENSG00000261351	15	66492109	CTD-3185P2.1	-
ENSG00000174446	15	66497813	SNAPC5	-
ENSG00000174442	15	66504959	ZWILCH	+
ENSG00000174444	15	66524532	RPL4	-
ENSG00000188501	15	66565979	LCTL	-
ENSG00000259471	15	66582190	LINC01169	+
ENSG00000137834	15	66702228	SMAD6	+
ENSG00000274995	15	66740445	RP11-321F6.2	+
ENSG00000277152	15	66860303	RP11-622C24.2	+
ENSG00000259437	15	66919811	RP11-798K3.4	+
ENSG00000259289	15	66956518	RP11-798K3.3	-
ENSG00000166949	15	67063763	SMAD3	+
ENSG00000259347	15	67065268	RP11-798K3.2	-
ENSG00000259202	15	67146939	RP11-342M21.2	-
ENSG00000103599	15	67254800	IQCH	+
ENSG00000103591	15	67255195	AAGAB	-
ENSG00000189227	15	67521068	C15orf61	+
ENSG00000259673	15	67521844	IQCH-AS1	-
ENSG00000270964	15	67542604	RP11-502I4.3	-
ENSG00000137764	15	67542709	MAP2K5	+
ENSG00000188779	15	67819704	SKOR1	+
ENSG00000259410	15	67832725	RP11-34F13.3	+
ENSG00000245719	15	67838879	RP11-34F13.2	-
ENSG00000033800	15	68054179	PIAS1	+
ENSG00000129007	15	68206110	CALML4	-
ENSG00000128973	15	68257211	CLN6	-
ENSG00000169018	15	68277803	FEM1B	+
ENSG00000260657	15	68277994	RP11-315D16.4	-
ENSG00000137809	15	68432162	ITGA11	-
ENSG00000103647	15	68578969	CORO2B	+
ENSG00000258484	15	68818221	SPESP1	+
ENSG00000140350	15	68820897	ANP32A	-
ENSG00000255346	15	68930525	NOX5	+
ENSG00000212766	15	69072926	EWSAT1	+
ENSG00000259222	15	69080879	RP11-809H16.5	+
ENSG00000138604	15	69160584	GLCE	+
ENSG00000259504	15	69278675	RP11-352D13.5	+
ENSG00000261634	15	69298763	RP11-352D13.6	-
ENSG00000137819	15	69298947	PAQR5	+
ENSG00000137807	15	69414246	KIF23	+
ENSG00000259426	15	69415029	RP11-253M7.1	-
ENSG00000137818	15	69452784	RPLP1	+
ENSG00000259215	15	69461806	RP11-253M7.4	-
ENSG00000245750	15	69463026	DRAIC	+
ENSG00000259309	15	69822856	RP11-19J5.2	-
ENSG00000140332	15	70098176	TLE3	-
ENSG00000280639	15	70586606	RP11-96C21.2	-
ENSG00000280515	15	70635249	SALRNA2	+
ENSG00000259532	15	70748932	RP11-138H8.2	+
ENSG00000274297	15	70758856	RP11-138H8.8	-
ENSG00000137831	15	70763593	UACA	-
ENSG00000259744	15	70849770	RP11-138H8.6	-
ENSG00000137821	15	70853239	LRRC49	+
ENSG00000166173	15	70854159	LARP6	-
ENSG00000129028	15	70892785	THAP10	-
ENSG00000187720	15	71096952	THSD4	+
ENSG00000259964	15	71189042	THSD4-AS1	-
ENSG00000278408	15	71549832	RP11-1123I8.1	-
ENSG00000278570	15	71792638	NR2E3	+
ENSG00000260037	15	71818396	CTD-2524L6.3	+
ENSG00000261632	15	71972206	RP11-390D11.1	+
ENSG00000166192	15	72114258	SENP8	+
ENSG00000066933	15	72118577	MYO9A	-
ENSG00000260173	15	72155459	RP11-2I17.4	-
ENSG00000175318	15	72197785	GRAMD2	-
ENSG00000067225	15	72231822	PKM	-
ENSG00000137817	15	72272999	PARP6	-
ENSG00000261460	15	72278867	RP11-106M3.3	+
ENSG00000140488	15	72320129	CELF6	-
ENSG00000260339	15	72376113	HEXA-AS1	+
ENSG00000213614	15	72376476	HEXA	-
ENSG00000187806	15	72398273	TMEM202	+
ENSG00000261187	15	72466262	RP11-1007O24.2	-
ENSG00000166233	15	72474326	ARIH1	+
ENSG00000261423	15	72475168	RP11-1007O24.3	-
ENSG00000260672	15	72615810	RP11-1006G14.1	+
ENSG00000259783	15	72636919	RP11-1006G14.2	-
ENSG00000215186	15	72654738	GOLGA6B	+
ENSG00000175202	15	72686149	HIGD2B	-
ENSG00000140463	15	72686179	BBS4	+
ENSG00000260898	15	72782835	ADPGK-AS1	+
ENSG00000159322	15	72785846	ADPGK	-
ENSG00000067141	15	73051710	NEO1	+
ENSG00000259528	15	73256109	RP11-272D12.2	-
ENSG00000259650	15	73335260	RP11-272D12.1	+
ENSG00000138622	15	73369264	HCN4	-
ENSG00000183324	15	73443158	REC114	+
ENSG00000281183	15	73569294	NPTN-IT1	-
ENSG00000156642	15	73634134	NPTN	-
ENSG00000103855	15	73683966	CD276	+
ENSG00000276807	15	73731711	RP11-8P11.4	-
ENSG00000260469	15	73752317	C15orf59-AS1	+
ENSG00000205363	15	73752747	C15orf59	-
ENSG00000167139	15	73873608	TBC1D21	+
ENSG00000129038	15	73925989	LOXL1	+
ENSG00000261801	15	73928248	LOXL1-AS1	-
ENSG00000067221	15	73994622	STOML1	-
ENSG00000140464	15	73994673	PML	+
ENSG00000159289	15	74082550	GOLGA6A	-
ENSG00000167178	15	74100311	ISLR2	+
ENSG00000248540	15	74129278	RP11-247C2.2	-
ENSG00000129009	15	74173671	ISLR	+
ENSG00000261543	15	74179226	RP11-665J16.1	-
ENSG00000140481	15	74202705	CCDC33	+
ENSG00000137868	15	74212267	STRA6	-
ENSG00000277749	15	74319688	RP11-60L3.6	-
ENSG00000261821	15	74365435	CTD-2311M21.3	+
ENSG00000140459	15	74367740	CYP11A1	-
ENSG00000138623	15	74434467	SEMA7A	-
ENSG00000138629	15	74461182	UBL7	-
ENSG00000247240	15	74461265	UBL7-AS1	+
ENSG00000261775	15	74489602	RP11-10O17.3	+
ENSG00000179361	15	74541177	ARID3B	+
ENSG00000179335	15	74598500	CLK3	+
ENSG00000275527	15	74599397	CTD-3154N5.2	-
ENSG00000260919	15	74615596	CTD-3154N5.1	-
ENSG00000179151	15	74696292	EDC3	-
ENSG00000140465	15	74725610	CYP1A1	-
ENSG00000140505	15	74748844	CYP1A2	+
ENSG00000103653	15	74782057	CSK	+
ENSG00000140506	15	74812716	LMAN1L	+
ENSG00000213578	15	74826547	CPLX3	+
ENSG00000140474	15	74843346	ULK3	-
ENSG00000140497	15	74873365	SCAMP2	-
ENSG00000178802	15	74890005	MPI	+
ENSG00000178761	15	74907121	FAM219B	-
ENSG00000178741	15	74938168	COX5A	-
ENSG00000198794	15	74957219	SCAMP5	+
ENSG00000178718	15	74957464	RPP25	-
ENSG00000138621	15	75023555	PPCDC	+
ENSG00000167173	15	75195643	C15orf39	+
ENSG00000167195	15	75258599	GOLGA6C	+
ENSG00000140365	15	75335891	COMMD4	+
ENSG00000140398	15	75346955	NEIL1	+
ENSG00000275645	15	75347161	RP11-817O13.9	-
ENSG00000260274	15	75368155	RP11-817O13.8	+
ENSG00000140400	15	75368630	MAN2C1	-
ENSG00000276744	15	75453947	CTD-2562G15.3	-
ENSG00000169375	15	75455842	SIN3A	-
ENSG00000169410	15	75579289	PTPN9	-
ENSG00000260235	15	75624793	CTD-2026K11.3	+
ENSG00000169371	15	75626469	SNUPN	-
ENSG00000260206	15	75636139	CTD-2026K11.2	+
ENSG00000275454	15	75639760	CTD-2026K11.4	+
ENSG00000274515	15	75645020	CTD-2026K11.5	+
ENSG00000173548	15	75647906	SNX33	+
ENSG00000177971	15	75648706	IMP3	-
ENSG00000203392	15	75678548	CTD-2026K11.6	+
ENSG00000173546	15	75712848	CSPG4	-
ENSG00000182950	15	75723977	ODF3L1	+
ENSG00000260288	15	75737820	RP11-24M17.4	+
ENSG00000246877	15	75738623	DNM1P35	-
ENSG00000140367	15	75843285	UBE2Q2	+
ENSG00000167196	15	75903859	FBXO22	+
ENSG00000169752	15	76059795	NRG4	-
ENSG00000169758	15	76059837	TMEM266	+
ENSG00000259422	15	76181486	RP11-593F23.1	-
ENSG00000140374	15	76311472	ETFA	-
ENSG00000140386	15	76905444	SCAPER	-
ENSG00000117906	15	76931619	RCN2	+
ENSG00000140368	15	76993359	PSTPIP1	+
ENSG00000269951	15	77068325	RP11-797A18.6	-
ENSG00000140391	15	77083984	TSPAN3	-
ENSG00000173517	15	77420144	PEAK1	-
ENSG00000140382	15	77420412	HMG20A	+
ENSG00000259362	15	77525540	RP11-307C19.1	+
ENSG00000259420	15	77568970	RP11-307C19.2	+
ENSG00000259666	15	77641764	LINGO1-AS1	+
ENSG00000259281	15	77660052	LINGO1-AS2	+
ENSG00000169783	15	77820900	LINGO1	-
ENSG00000261244	15	77916522	RP11-114H24.7	+
ENSG00000261403	15	77963654	RP11-114H24.3	-
ENSG00000259792	15	77993405	RP11-114H24.6	+
ENSG00000167202	15	78077724	TBC1D2B	-
ENSG00000183476	15	78077808	SH2D7	+
ENSG00000166411	15	78131498	IDH3A	+
ENSG00000136425	15	78131544	CIB2	-
ENSG00000260988	15	78141243	RP11-285A1.1	+
ENSG00000103740	15	78245688	ACSBG1	-
ENSG00000140403	15	78264086	DNAJA4	+
ENSG00000259708	15	78264156	RP11-762H8.3	-
ENSG00000272418	15	78282190	RP11-762H8.4	-
ENSG00000259322	15	78293286	RP11-762H8.1	+
ENSG00000277482	15	78299701	RP11-762H8.5	+
ENSG00000140395	15	78299794	WDR61	-
ENSG00000166426	15	78340324	CRABP1	+
ENSG00000136381	15	78437431	IREB2	+
ENSG00000259474	15	78481820	RP11-650L12.1	-
ENSG00000188266	15	78507564	HYKK	+
ENSG00000041357	15	78540405	PSMA4	+
ENSG00000169684	15	78565520	CHRNA5	+
ENSG00000080644	15	78621295	CHRNA3	-
ENSG00000259555	15	78625895	RP11-335K5.2	+
ENSG00000117971	15	78727754	CHRNB4	-
ENSG00000185787	15	78810487	MORF4L1	+
ENSG00000136378	15	78811431	ADAMTS7	-
ENSG00000103811	15	78949574	CTSH	-
ENSG00000177699	15	78978889	RP11-16K12.1	+
ENSG00000058335	15	79090773	RASGRF1	-
ENSG00000259234	15	79283945	ANKRD34C-AS1	-
ENSG00000235711	15	79293285	ANKRD34C	+
ENSG00000166557	15	79311062	TMED3	+
ENSG00000169330	15	79432516	KIAA1024	+
ENSG00000259548	15	79833554	RP11-38G5.2	-
ENSG00000136371	15	79897379	MTHFS	-
ENSG00000278600	15	79922455	RP11-81A1.6	-
ENSG00000259642	15	79922771	ST20-AS1	+
ENSG00000180953	15	79923702	ST20	-
ENSG00000140379	15	79971446	BCL2A1	-
ENSG00000086666	15	80059568	ZFAND6	+
ENSG00000103876	15	80152490	FAH	+
ENSG00000259967	15	80165923	RP11-2E17.2	+
ENSG00000259417	15	80252213	LINC01314	-
ENSG00000259361	15	80341805	LINC00927	-
ENSG00000259495	15	80403575	RP11-210M15.2	-
ENSG00000172379	15	80404350	ARNT2	+
ENSG00000258010	15	80445152	RP11-210M15.1	-
ENSG00000259175	15	80562944	RP11-379K22.2	-
ENSG00000270919	15	80580566	RP11-379K22.3	-
ENSG00000136379	15	80679684	ABHD17C	+
ENSG00000271983	15	80693707	RP11-28H5.2	-
ENSG00000103888	15	80779343	CEMIP	+
ENSG00000259649	15	80909777	RP11-351M8.1	-
ENSG00000117899	15	80989878	MESDC2	-
ENSG00000260619	15	80993258	RP11-775C24.3	-
ENSG00000277782	15	80999981	RP11-775C24.5	-
ENSG00000140406	15	81000944	MESDC1	+
ENSG00000156206	15	81007033	CFAP161	+
ENSG00000172349	15	81159575	IL16	+
ENSG00000271725	15	81309391	RP11-761I4.4	-
ENSG00000172345	15	81324183	STARD5	-
ENSG00000259343	15	81324377	TMC3-AS1	+
ENSG00000188869	15	81374213	TMC3	-
ENSG00000275995	15	81403026	CTD-2240J17.4	+
ENSG00000259543	15	81427448	CTD-2034I4.1	+
ENSG00000259594	15	81554003	CTD-2034I4.2	+
ENSG00000259692	15	81871125	RP11-499F3.2	-
ENSG00000183496	15	82046141	MEX3B	-
ENSG00000140598	15	82262763	EFL1	-
ENSG00000188659	15	82262810	SAXO2	+
ENSG00000278662	15	82349475	GOLGA6L10	-
ENSG00000197978	15	82430018	GOLGA6L9	+
ENSG00000182774	15	82540564	RPS17	-
ENSG00000278013	15	82540870	RP11-379H8.1	+
ENSG00000259462	15	82647770	CPEB1-AS1	+
ENSG00000214575	15	82648861	CPEB1	-
ENSG00000103723	15	82709914	AP3B2	-
ENSG00000259442	15	82744223	RP11-752G15.8	+
ENSG00000250988	15	82750564	SNHG21	+
ENSG00000186628	15	82806070	FSD2	-
ENSG00000156232	15	82809628	WHAMM	+
ENSG00000259805	15	82925884	RP11-382A20.5	+
ENSG00000103942	15	82986153	HOMER2	-
ENSG00000169612	15	82986207	FAM103A1	+
ENSG00000169609	15	83011641	C15orf40	-
ENSG00000273747	15	83020115	RP11-90B9.3	+
ENSG00000259767	15	83024336	RP11-90B9.2	-
ENSG00000064726	15	83067354	BTBD1	-
ENSG00000136404	15	83107407	TM6SF1	+
ENSG00000259986	15	83179182	RP11-382A20.4	+
ENSG00000166503	15	83208018	RP11-382A20.3	-
ENSG00000169594	15	83284714	BNC1	-
ENSG00000140600	15	83447228	SH3GL3	+
ENSG00000156218	15	83654086	ADAMTSL3	+
ENSG00000274128	15	83962176	RP11-342A23.2	+
ENSG00000184206	15	84235773	GOLGA6L4	+
ENSG00000259774	15	84422618	RP11-182J1.13	+
ENSG00000176371	15	84600986	ZSCAN2	+
ENSG00000256278	15	84614969	RP11-182J1.5	-
ENSG00000276278	15	84623237	RP11-182J1.3	-
ENSG00000275120	15	84633987	RP11-182J1.18	-
ENSG00000177082	15	84654343	WDR73	-
ENSG00000197696	15	84658563	NMB	-
ENSG00000259654	15	84685884	RP11-245C17.2	+
ENSG00000140612	15	84716716	SEC11A	-
ENSG00000166716	15	84748635	ZNF592	+
ENSG00000259415	15	84753122	RP11-7M10.2	+
ENSG00000136383	15	84816680	ALPK3	+
ENSG00000156222	15	84884654	SLC28A1	+
ENSG00000073417	15	84980440	PDE8A	+
ENSG00000170776	15	85380571	AKAP13	+
ENSG00000259375	15	85580178	RP11-815J21.2	-
ENSG00000259276	15	85627689	RP11-815J21.3	-
